Customer ID,Store Name,Transaction Date,Department,Product Name,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status,Customer Loyality Rating
5896,Greengrocer Plaza,25-02-2024,Bakery,Potatoes,4,8,32,3,30,Medium Sales,198,Low Discount,Low,Medium Order,Medium Loyality
5901,Freshmart Downtown,15-12-2024,Meat & Seafood,Cheese,4,5,20,2,18,Medium Sales,457,Low Discount,Low,Medium Order,Premium Loyality
5902,City Fresh Store,10-11-2024,Dairy,Potatoes,5,8,40,0,40,Medium Sales,108,No Discount,Low,Bulk Order,Medium Loyality
5905,Quickstop Market,30-07-2025,Health & Wellness,Tomatoes,2,18,36,5,31,Medium Sales,480,Low Discount,Medium,Medium Order,Premium Loyality
5906,Freshmart Downtown,08-07-2025,Canned Goods,Ground Beef,1,29,29,3,26,Medium Sales,44,Low Discount,Medium,Small Order,Low Loyality
5911,Greengrocer Plaza,09-08-2024,Health & Wellness,Cereal,4,27,108,0,110,High Sales,380,No Discount,Medium,Medium Order,Medium Loyality
5914,Greengrocer Plaza,29-05-2025,Produce,Potatoes,4,24,96,15,83,High Sales,303,Medium Discount,Medium,Medium Order,Medium Loyality
5915,Freshmart Downtown,27-07-2024,Snacks & Candy,Bananas,4,28,112,3,108,High Sales,441,Low Discount,Medium,Medium Order,Premium Loyality
5920,Greengrocer Plaza,03-09-2024,Household Items,Ground Beef,2,2,4,0,5,Small Sales,463,No Discount,Low,Medium Order,Premium Loyality
5930,Corner Grocery,17-06-2024,Snacks & Candy,Carrots,3,4,12,2,8,Small Sales,342,Low Discount,Low,Medium Order,Medium Loyality
5933,Greengrocer Plaza,02-03-2024,Dairy,Onions,2,7,14,2,12,Small Sales,482,Low Discount,Low,Medium Order,Premium Loyality
5934,Supersave Central,09-11-2023,Canned Goods,Potatoes,2,17,34,2,32,Medium Sales,472,Low Discount,Medium,Medium Order,Premium Loyality
5941,Quickstop Market,28-05-2025,Produce,Rice,2,16,32,0,32,Medium Sales,260,No Discount,Medium,Medium Order,Medium Loyality
5942,Familyfood Express,13-01-2024,Household Items,Bananas,1,28,28,4,24,Medium Sales,105,Low Discount,Medium,Small Order,Medium Loyality
5944,Quickstop Market,17-06-2025,Household Items,Yogurt,5,7,35,0,36,Medium Sales,287,No Discount,Low,Bulk Order,Medium Loyality
5945,Familyfood Express,08-12-2023,Frozen Foods,Salmon,1,10,10,2,8,Small Sales,357,Low Discount,Medium,Small Order,Medium Loyality
5947,Quickstop Market,01-11-2024,Household Items,Rice,3,26,78,0,79,High Sales,138,No Discount,Medium,Medium Order,Medium Loyality
5949,Valueplus Market,08-01-2024,Personal Care,Pasta,3,2,6,0,5,Small Sales,62,No Discount,Low,Medium Order,Low Loyality
5951,Quickstop Market,23-12-2024,Produce,Rice,2,7,14,0,14,Small Sales,161,No Discount,Low,Medium Order,Medium Loyality
5956,Freshmart Downtown,24-11-2024,Health & Wellness,Cereal,1,11,11,2,9,Small Sales,285,Low Discount,Medium,Small Order,Medium Loyality
5961,Quickstop Market,16-04-2025,Household Items,Eggs,3,6,18,2,16,Small Sales,133,Low Discount,Low,Medium Order,Medium Loyality
5978,Megamart Westside,12-10-2023,Produce,Cereal,3,10,30,0,30,Medium Sales,431,No Discount,Medium,Medium Order,Premium Loyality
5979,Freshmart Downtown,03-03-2025,Dairy,Milk,3,17,51,8,43,High Sales,188,Medium Discount,Medium,Medium Order,Medium Loyality
5982,Greengrocer Plaza,31-01-2025,Health & Wellness,Bananas,1,21,21,2,19,Medium Sales,213,Low Discount,Medium,Small Order,Medium Loyality
5984,City Fresh Store,09-05-2025,Produce,Tomatoes,1,29,29,3,26,Medium Sales,388,Low Discount,Medium,Small Order,Medium Loyality
5991,Valueplus Market,12-08-2023,Beverages,Bananas,3,13,39,5,34,Medium Sales,76,Low Discount,Medium,Medium Order,Low Loyality
6000,Valueplus Market,05-05-2025,Frozen Foods,Rice,4,8,32,5,28,Medium Sales,413,Low Discount,Low,Medium Order,Premium Loyality
6003,Quickstop Market,05-11-2023,Snacks & Candy,Pasta,2,2,4,1,3,Small Sales,108,Low Discount,Low,Medium Order,Medium Loyality
6005,Corner Grocery,20-02-2025,Household Items,Bread,2,4,8,1,6,Small Sales,364,Low Discount,Low,Medium Order,Medium Loyality
6023,Supersave Central,18-02-2024,Dairy,Carrots,3,29,87,1,85,High Sales,191,Low Discount,Medium,Medium Order,Medium Loyality
6026,Megamart Westside,09-12-2023,Meat & Seafood,Ground Beef,4,13,52,3,49,High Sales,254,Low Discount,Medium,Medium Order,Medium Loyality
6038,Greengrocer Plaza,08-02-2024,Personal Care,Apples,2,7,14,0,15,Small Sales,247,No Discount,Low,Medium Order,Medium Loyality
6039,Supersave Central,11-11-2024,Canned Goods,Potatoes,3,23,69,2,66,High Sales,84,Low Discount,Medium,Medium Order,Low Loyality
6040,Supersave Central,16-04-2025,Personal Care,Ground Beef,1,12,12,2,11,Small Sales,275,Low Discount,Medium,Small Order,Medium Loyality
6049,Corner Grocery,18-02-2025,Beverages,Bread,3,14,42,1,42,Medium Sales,328,Low Discount,Medium,Medium Order,Medium Loyality
6050,Greengrocer Plaza,16-05-2024,Snacks & Candy,Bread,4,18,72,2,72,High Sales,421,Low Discount,Medium,Medium Order,Premium Loyality
6051,Greengrocer Plaza,31-07-2024,Snacks & Candy,Orange Juice,4,1,4,1,4,Small Sales,305,Low Discount,Low,Medium Order,Medium Loyality
6053,Quickstop Market,11-09-2023,Beverages,Bananas,4,5,20,4,18,Medium Sales,327,Low Discount,Low,Medium Order,Medium Loyality
6055,Greengrocer Plaza,27-08-2024,Frozen Foods,Ground Beef,4,23,92,2,90,High Sales,317,Low Discount,Medium,Medium Order,Medium Loyality
6062,Freshmart Downtown,22-07-2025,Household Items,Potatoes,2,22,44,3,40,Medium Sales,137,Low Discount,Medium,Medium Order,Medium Loyality
6067,Familyfood Express,05-01-2025,Produce,Chicken Breast,4,11,44,0,42,Medium Sales,241,No Discount,Medium,Medium Order,Medium Loyality
6070,Quickstop Market,26-04-2025,Canned Goods,Cheese,2,15,30,2,29,Medium Sales,433,Low Discount,Medium,Medium Order,Premium Loyality
6080,Megamart Westside,10-09-2024,Health & Wellness,Apples,2,25,50,2,48,High Sales,457,Low Discount,Medium,Medium Order,Premium Loyality
6083,Familyfood Express,08-03-2025,Dairy,Cheese,5,15,75,8,68,High Sales,110,Medium Discount,Medium,Bulk Order,Medium Loyality
6085,Megamart Westside,28-01-2024,Dairy,Apples,5,12,60,4,58,High Sales,65,Low Discount,Medium,Bulk Order,Low Loyality
6090,Familyfood Express,17-04-2024,Household Items,Chicken Breast,3,22,66,4,63,High Sales,376,Low Discount,Medium,Medium Order,Medium Loyality
6095,Valueplus Market,24-01-2025,Beverages,Eggs,1,3,3,1,2,Small Sales,178,Low Discount,Low,Small Order,Medium Loyality
6105,Supersave Central,17-02-2025,Beverages,Cheese,4,8,32,6,25,Medium Sales,225,Medium Discount,Low,Medium Order,Medium Loyality
6107,Corner Grocery,11-06-2024,Frozen Foods,Carrots,5,15,75,8,69,High Sales,41,Medium Discount,Medium,Bulk Order,Low Loyality
6110,Valueplus Market,29-04-2024,Household Items,Salmon,4,2,8,4,5,Small Sales,144,Low Discount,Low,Medium Order,Medium Loyality
6111,Quickstop Market,27-10-2024,Meat & Seafood,Tomatoes,2,20,40,3,36,Medium Sales,346,Low Discount,Medium,Medium Order,Medium Loyality
6119,City Fresh Store,06-05-2024,Canned Goods,Onions,1,25,25,2,22,Medium Sales,90,Low Discount,Medium,Small Order,Low Loyality
6123,Corner Grocery,01-01-2024,Frozen Foods,Potatoes,1,22,22,3,18,Medium Sales,405,Low Discount,Medium,Small Order,Premium Loyality
6126,Quickstop Market,23-06-2024,Bakery,Carrots,3,5,15,4,10,Small Sales,278,Low Discount,Low,Medium Order,Medium Loyality
6129,Supersave Central,27-10-2024,Bakery,Eggs,3,16,48,10,39,Medium Sales,210,Medium Discount,Medium,Medium Order,Medium Loyality
6133,Freshmart Downtown,18-05-2024,Canned Goods,Chicken Breast,1,19,19,0,19,Small Sales,271,No Discount,Medium,Small Order,Medium Loyality
6134,Megamart Westside,12-11-2024,Meat & Seafood,Ground Beef,4,22,88,0,88,High Sales,35,No Discount,Medium,Medium Order,Low Loyality
6138,Valueplus Market,20-09-2023,Canned Goods,Tomatoes,5,16,80,4,78,High Sales,232,Low Discount,Medium,Bulk Order,Medium Loyality
6139,Corner Grocery,10-07-2024,Household Items,Rice,5,11,55,0,54,High Sales,424,No Discount,Medium,Bulk Order,Premium Loyality
6143,Quickstop Market,03-01-2025,Produce,Rice,1,11,11,0,11,Small Sales,226,No Discount,Medium,Small Order,Medium Loyality
6145,Megamart Westside,17-06-2024,Snacks & Candy,Chicken Breast,2,20,40,0,39,Medium Sales,232,No Discount,Medium,Medium Order,Medium Loyality
6147,Freshmart Downtown,08-02-2024,Produce,Yogurt,3,28,84,13,72,High Sales,392,Medium Discount,Medium,Medium Order,Medium Loyality
6150,Supersave Central,23-12-2024,Produce,Milk,4,9,36,5,30,Medium Sales,128,Low Discount,Low,Medium Order,Medium Loyality
6152,Familyfood Express,19-08-2023,Household Items,Carrots,5,19,95,4,92,High Sales,375,Low Discount,Medium,Bulk Order,Medium Loyality
6155,Freshmart Downtown,19-01-2024,Snacks & Candy,Bananas,5,28,140,21,118,High Sales,275,High Discount,Medium,Bulk Order,Medium Loyality
6161,Freshmart Downtown,26-07-2025,Frozen Foods,Orange Juice,1,18,18,2,17,Small Sales,233,Low Discount,Medium,Small Order,Medium Loyality
6168,Megamart Westside,13-06-2024,Health & Wellness,Carrots,4,21,84,1,81,High Sales,431,Low Discount,Medium,Medium Order,Premium Loyality
6179,Corner Grocery,02-12-2023,Health & Wellness,Onions,2,15,30,0,29,Medium Sales,215,No Discount,Medium,Medium Order,Medium Loyality
6180,Corner Grocery,28-07-2025,Health & Wellness,Cheese,3,4,12,3,10,Small Sales,10,Low Discount,Low,Medium Order,Low Loyality
6185,Greengrocer Plaza,17-11-2023,Dairy,Ground Beef,4,19,76,8,68,High Sales,224,Medium Discount,Medium,Medium Order,Medium Loyality
6188,Greengrocer Plaza,05-12-2024,Meat & Seafood,Cheese,5,8,40,2,39,Medium Sales,437,Low Discount,Low,Bulk Order,Premium Loyality
6194,Megamart Westside,17-12-2024,Snacks & Candy,Yogurt,4,6,24,1,24,Medium Sales,3,Low Discount,Low,Medium Order,Low Loyality
6198,Supersave Central,15-03-2025,Canned Goods,Apples,2,22,44,5,39,Medium Sales,250,Low Discount,Medium,Medium Order,Medium Loyality
6213,City Fresh Store,07-03-2025,Produce,Milk,3,4,12,0,12,Small Sales,495,No Discount,Low,Medium Order,Premium Loyality
6218,Corner Grocery,11-12-2023,Beverages,Chicken Breast,4,10,40,4,34,Medium Sales,99,Low Discount,Medium,Medium Order,Low Loyality
6221,Familyfood Express,29-07-2025,Dairy,Cheese,3,6,18,2,17,Small Sales,448,Low Discount,Low,Medium Order,Premium Loyality
6224,Greengrocer Plaza,28-10-2024,Bakery,Orange Juice,3,5,15,2,13,Small Sales,160,Low Discount,Low,Medium Order,Medium Loyality
6231,Valueplus Market,27-02-2025,Produce,Salmon,1,3,3,0,3,Small Sales,355,No Discount,Low,Small Order,Medium Loyality
6236,Freshmart Downtown,06-01-2025,Canned Goods,Cheese,4,9,36,4,32,Medium Sales,348,Low Discount,Low,Medium Order,Medium Loyality
6238,Corner Grocery,30-06-2025,Canned Goods,Bananas,3,24,72,14,57,High Sales,230,Medium Discount,Medium,Medium Order,Medium Loyality
6241,Supersave Central,04-03-2024,Canned Goods,Rice,5,13,65,2,65,High Sales,62,Low Discount,Medium,Bulk Order,Low Loyality
6246,City Fresh Store,17-07-2025,Canned Goods,Carrots,3,15,45,4,39,Medium Sales,218,Low Discount,Medium,Medium Order,Medium Loyality
6253,Freshmart Downtown,07-02-2024,Canned Goods,Yogurt,4,17,68,1,69,High Sales,164,Low Discount,Medium,Medium Order,Medium Loyality
6260,City Fresh Store,08-01-2025,Canned Goods,Chicken Breast,4,23,92,9,81,High Sales,9,Medium Discount,Medium,Medium Order,Low Loyality
6269,Supersave Central,31-03-2025,Beverages,Eggs,5,29,145,22,123,High Sales,319,High Discount,Medium,Bulk Order,Medium Loyality
6272,Supersave Central,12-06-2025,Canned Goods,Tomatoes,2,27,54,11,43,High Sales,301,Medium Discount,Medium,Medium Order,Medium Loyality
6277,City Fresh Store,11-05-2025,Beverages,Pasta,2,10,20,4,17,Medium Sales,276,Low Discount,Medium,Medium Order,Medium Loyality
6279,City Fresh Store,02-08-2024,Meat & Seafood,Salmon,5,12,60,4,55,High Sales,359,Low Discount,Medium,Bulk Order,Medium Loyality
6280,Greengrocer Plaza,17-11-2024,Personal Care,Bread,1,27,27,3,25,Medium Sales,329,Low Discount,Medium,Small Order,Medium Loyality
6286,Freshmart Downtown,02-08-2025,Bakery,Ground Beef,2,14,28,6,23,Medium Sales,120,Medium Discount,Medium,Medium Order,Medium Loyality
6295,Greengrocer Plaza,08-06-2025,Meat & Seafood,Potatoes,2,26,52,8,45,High Sales,266,Medium Discount,Medium,Medium Order,Medium Loyality
6301,Corner Grocery,02-08-2025,Meat & Seafood,Bananas,2,2,4,1,3,Small Sales,218,Low Discount,Low,Medium Order,Medium Loyality
6302,Megamart Westside,03-02-2025,Frozen Foods,Bread,4,28,112,23,91,High Sales,333,High Discount,Medium,Medium Order,Medium Loyality
6304,Valueplus Market,19-08-2023,Personal Care,Tomatoes,1,17,17,3,14,Small Sales,264,Low Discount,Medium,Small Order,Medium Loyality
6310,Freshmart Downtown,20-08-2024,Dairy,Rice,2,13,26,0,25,Medium Sales,124,No Discount,Medium,Medium Order,Medium Loyality
6313,Familyfood Express,22-05-2025,Frozen Foods,Apples,1,12,12,2,10,Small Sales,19,Low Discount,Medium,Small Order,Low Loyality
6314,Greengrocer Plaza,16-04-2025,Dairy,Onions,3,22,66,10,56,High Sales,286,Medium Discount,Medium,Medium Order,Medium Loyality
6315,Quickstop Market,07-06-2025,Frozen Foods,Bananas,2,19,38,2,37,Medium Sales,352,Low Discount,Medium,Medium Order,Medium Loyality
6325,Supersave Central,26-12-2023,Bakery,Rice,3,26,78,0,77,High Sales,474,No Discount,Medium,Medium Order,Premium Loyality
6327,Unknown,28-05-2024,Frozen Foods,Bread,3,10,30,1,28,Medium Sales,281,Low Discount,Medium,Medium Order,Medium Loyality
6345,Supersave Central,10-04-2024,Household Items,Tomatoes,3,15,45,9,35,Medium Sales,177,Medium Discount,Medium,Medium Order,Medium Loyality
6347,Valueplus Market,30-08-2023,Frozen Foods,Cereal,1,11,11,2,9,Small Sales,84,Low Discount,Medium,Small Order,Low Loyality
6353,Freshmart Downtown,05-06-2024,Canned Goods,Bread,3,28,84,0,84,High Sales,182,No Discount,Medium,Medium Order,Medium Loyality
6355,Supersave Central,25-04-2024,Bakery,Tomatoes,5,16,80,0,78,High Sales,253,No Discount,Medium,Bulk Order,Medium Loyality
6364,City Fresh Store,01-08-2025,Bakery,Bread,3,20,60,5,55,High Sales,188,Low Discount,Medium,Medium Order,Medium Loyality
6370,Corner Grocery,30-11-2023,Canned Goods,Ground Beef,5,30,150,22,126,High Sales,17,High Discount,Medium,Bulk Order,Low Loyality
6372,Supersave Central,01-01-2025,Beverages,Yogurt,4,3,12,3,10,Small Sales,346,Low Discount,Low,Medium Order,Medium Loyality
6373,Megamart Westside,30-07-2025,Health & Wellness,Salmon,2,19,38,6,32,Medium Sales,204,Medium Discount,Medium,Medium Order,Medium Loyality
6374,Supersave Central,17-07-2025,Personal Care,Tomatoes,5,11,55,8,46,High Sales,80,Medium Discount,Medium,Bulk Order,Low Loyality
6375,Freshmart Downtown,08-11-2023,Household Items,Ground Beef,4,12,48,5,44,Medium Sales,405,Low Discount,Medium,Medium Order,Premium Loyality
6378,Familyfood Express,10-03-2024,Meat & Seafood,Chicken Breast,1,9,9,2,8,Small Sales,196,Low Discount,Low,Small Order,Medium Loyality
6381,Valueplus Market,29-04-2025,Beverages,Orange Juice,5,6,30,6,25,Medium Sales,344,Medium Discount,Low,Bulk Order,Medium Loyality
6383,Corner Grocery,30-05-2025,Frozen Foods,Yogurt,1,22,22,3,18,Medium Sales,404,Low Discount,Medium,Small Order,Premium Loyality
6399,Unknown,13-07-2024,Bakery,Pasta,3,25,75,4,70,High Sales,444,Low Discount,Medium,Medium Order,Premium Loyality
6400,Greengrocer Plaza,08-01-2025,Canned Goods,Potatoes,4,26,104,3,99,High Sales,144,Low Discount,Medium,Medium Order,Medium Loyality
6401,City Fresh Store,19-10-2023,Dairy,Chicken Breast,2,28,56,8,47,High Sales,245,Medium Discount,Medium,Medium Order,Medium Loyality
6404,Freshmart Downtown,01-02-2024,Personal Care,Salmon,4,3,12,1,9,Small Sales,62,Low Discount,Low,Medium Order,Low Loyality
6409,Greengrocer Plaza,03-12-2024,Household Items,Onions,4,27,108,22,86,High Sales,202,High Discount,Medium,Medium Order,Medium Loyality
6411,Familyfood Express,14-02-2025,Dairy,Yogurt,3,2,6,0,6,Small Sales,202,No Discount,Low,Medium Order,Medium Loyality
6413,Supersave Central,01-10-2023,Dairy,Pasta,4,11,44,2,41,Medium Sales,403,Low Discount,Medium,Medium Order,Premium Loyality
6419,City Fresh Store,06-05-2024,Produce,Bread,1,8,8,3,5,Small Sales,112,Low Discount,Low,Small Order,Medium Loyality
6421,Corner Grocery,01-10-2024,Meat & Seafood,Eggs,3,10,30,2,27,Medium Sales,252,Low Discount,Medium,Medium Order,Medium Loyality
6427,Familyfood Express,11-01-2025,Dairy,Orange Juice,2,26,52,4,48,High Sales,488,Low Discount,Medium,Medium Order,Premium Loyality
6432,City Fresh Store,16-04-2025,Snacks & Candy,Apples,4,1,4,1,3,Small Sales,75,Low Discount,Low,Medium Order,Low Loyality
6438,Megamart Westside,06-03-2024,Frozen Foods,Carrots,2,3,6,1,6,Small Sales,190,Low Discount,Low,Medium Order,Medium Loyality
6439,City Fresh Store,12-06-2025,Beverages,Yogurt,5,6,30,2,26,Medium Sales,426,Low Discount,Low,Bulk Order,Premium Loyality
6442,Familyfood Express,05-04-2025,Beverages,Bananas,3,17,51,2,50,High Sales,188,Low Discount,Medium,Medium Order,Medium Loyality
6447,Greengrocer Plaza,18-11-2023,Produce,Yogurt,1,7,7,0,7,Small Sales,332,No Discount,Low,Small Order,Medium Loyality
6455,Megamart Westside,29-03-2024,Beverages,Potatoes,3,30,90,13,76,High Sales,131,Medium Discount,Medium,Medium Order,Medium Loyality
6456,Freshmart Downtown,03-04-2025,Snacks & Candy,Milk,1,30,30,3,27,Medium Sales,375,Low Discount,Medium,Small Order,Medium Loyality
6464,Supersave Central,12-02-2024,Dairy,Tomatoes,5,29,145,14,130,High Sales,313,Medium Discount,Medium,Bulk Order,Medium Loyality
6482,Valueplus Market,27-09-2023,Bakery,Yogurt,5,19,95,9,85,High Sales,425,Medium Discount,Medium,Bulk Order,Premium Loyality
6484,Megamart Westside,06-07-2024,Household Items,Tomatoes,3,17,51,3,48,High Sales,328,Low Discount,Medium,Medium Order,Medium Loyality
6489,Megamart Westside,15-03-2024,Beverages,Chicken Breast,4,3,12,2,9,Small Sales,214,Low Discount,Low,Medium Order,Medium Loyality
6491,Freshmart Downtown,18-10-2023,Frozen Foods,Cheese,2,23,46,7,40,Medium Sales,392,Medium Discount,Medium,Medium Order,Medium Loyality
6493,Supersave Central,12-04-2025,Produce,Tomatoes,5,13,65,5,62,High Sales,133,Low Discount,Medium,Bulk Order,Medium Loyality
6507,Quickstop Market,07-01-2025,Canned Goods,Salmon,2,16,32,3,29,Medium Sales,178,Low Discount,Medium,Medium Order,Medium Loyality
6511,Greengrocer Plaza,04-09-2024,Dairy,Cheese,1,6,6,1,5,Small Sales,475,Low Discount,Low,Small Order,Premium Loyality
6514,Greengrocer Plaza,25-10-2023,Personal Care,Eggs,2,20,40,6,34,Medium Sales,484,Medium Discount,Medium,Medium Order,Premium Loyality
6517,Greengrocer Plaza,17-06-2025,Snacks & Candy,Salmon,3,26,78,1,76,High Sales,226,Low Discount,Medium,Medium Order,Medium Loyality
6523,Familyfood Express,12-04-2025,Household Items,Tomatoes,2,14,28,4,24,Medium Sales,373,Low Discount,Medium,Medium Order,Medium Loyality
6530,Valueplus Market,22-02-2024,Personal Care,Yogurt,4,15,60,3,57,High Sales,148,Low Discount,Medium,Medium Order,Medium Loyality
6531,City Fresh Store,22-05-2025,Beverages,Onions,1,12,12,2,10,Small Sales,295,Low Discount,Medium,Small Order,Medium Loyality
6539,Corner Grocery,23-08-2023,Personal Care,Milk,4,4,16,5,9,Small Sales,129,Low Discount,Low,Medium Order,Medium Loyality
6543,Megamart Westside,15-01-2025,Dairy,Onions,5,11,55,11,45,High Sales,73,Medium Discount,Medium,Bulk Order,Low Loyality
6549,Valueplus Market,22-04-2025,Dairy,Eggs,4,8,32,3,28,Medium Sales,285,Low Discount,Low,Medium Order,Medium Loyality
6553,City Fresh Store,10-05-2025,Frozen Foods,Yogurt,5,10,50,4,45,High Sales,57,Low Discount,Medium,Bulk Order,Low Loyality
6555,Supersave Central,13-10-2024,Meat & Seafood,Yogurt,4,6,24,3,23,Medium Sales,485,Low Discount,Low,Medium Order,Premium Loyality
6559,Megamart Westside,19-04-2025,Household Items,Rice,3,2,6,1,4,Small Sales,424,Low Discount,Low,Medium Order,Premium Loyality
6562,Quickstop Market,26-01-2024,Produce,Cheese,2,8,16,5,12,Small Sales,222,Low Discount,Low,Medium Order,Medium Loyality
6567,Freshmart Downtown,05-05-2024,Produce,Potatoes,3,4,12,3,10,Small Sales,246,Low Discount,Low,Medium Order,Medium Loyality
6573,Corner Grocery,01-11-2023,Frozen Foods,Bread,4,2,8,1,5,Small Sales,276,Low Discount,Low,Medium Order,Medium Loyality
6582,Familyfood Express,28-12-2023,Bakery,Eggs,1,13,13,3,11,Small Sales,349,Low Discount,Medium,Small Order,Medium Loyality
6590,Greengrocer Plaza,16-08-2023,Frozen Foods,Bread,5,28,140,2,136,High Sales,498,Low Discount,Medium,Bulk Order,Premium Loyality
6598,Corner Grocery,24-03-2025,Snacks & Candy,Chicken Breast,2,3,6,1,5,Small Sales,499,Low Discount,Low,Medium Order,Premium Loyality
6617,Supersave Central,12-01-2024,Bakery,Eggs,3,2,6,5,3,Small Sales,246,Low Discount,Low,Medium Order,Medium Loyality
6620,Freshmart Downtown,22-12-2024,Canned Goods,Potatoes,2,23,46,0,46,Medium Sales,223,No Discount,Medium,Medium Order,Medium Loyality
6626,Quickstop Market,11-02-2025,Snacks & Candy,Apples,5,14,70,14,58,High Sales,290,Medium Discount,Medium,Bulk Order,Medium Loyality
6629,Greengrocer Plaza,02-05-2025,Personal Care,Potatoes,5,10,50,0,50,High Sales,413,No Discount,Medium,Bulk Order,Premium Loyality
6631,Megamart Westside,01-07-2025,Bakery,Potatoes,4,13,52,8,45,High Sales,326,Medium Discount,Medium,Medium Order,Medium Loyality
6635,Familyfood Express,17-11-2024,Dairy,Cereal,1,18,18,1,17,Small Sales,117,Low Discount,Medium,Small Order,Medium Loyality
6642,Greengrocer Plaza,18-12-2024,Produce,Ground Beef,1,25,25,4,21,Medium Sales,71,Low Discount,Medium,Small Order,Low Loyality
6651,Greengrocer Plaza,26-08-2023,Canned Goods,Chicken Breast,4,24,96,15,83,High Sales,6,Medium Discount,Medium,Medium Order,Low Loyality
6654,Supersave Central,21-04-2024,Personal Care,Yogurt,3,22,66,0,67,High Sales,320,No Discount,Medium,Medium Order,Medium Loyality
6655,Freshmart Downtown,05-07-2024,Snacks & Candy,Tomatoes,3,30,90,18,72,High Sales,132,Medium Discount,Medium,Medium Order,Medium Loyality
6658,Unknown,11-06-2024,Snacks & Candy,Yogurt,4,2,8,0,8,Small Sales,128,No Discount,Low,Medium Order,Medium Loyality
6661,Familyfood Express,05-11-2024,Personal Care,Cheese,4,7,28,3,24,Medium Sales,409,Low Discount,Low,Medium Order,Premium Loyality
6666,Freshmart Downtown,17-09-2023,Dairy,Orange Juice,4,27,108,0,110,High Sales,322,No Discount,Medium,Medium Order,Medium Loyality
6675,Corner Grocery,12-12-2024,Personal Care,Bread,1,7,7,1,5,Small Sales,18,Low Discount,Low,Small Order,Low Loyality
6692,Megamart Westside,08-02-2025,Personal Care,Milk,2,2,4,3,2,Small Sales,470,Low Discount,Low,Medium Order,Premium Loyality
6697,Valueplus Market,07-11-2023,Dairy,Salmon,5,18,90,9,80,High Sales,16,Medium Discount,Medium,Bulk Order,Low Loyality
6718,Quickstop Market,21-06-2025,Frozen Foods,Milk,3,16,48,5,42,Medium Sales,158,Low Discount,Medium,Medium Order,Medium Loyality
6724,Greengrocer Plaza,05-05-2024,Snacks & Candy,Cereal,5,2,10,0,10,Small Sales,218,No Discount,Low,Bulk Order,Medium Loyality
6727,Quickstop Market,29-07-2025,Dairy,Ground Beef,3,7,21,2,19,Medium Sales,455,Low Discount,Low,Medium Order,Premium Loyality
6731,Freshmart Downtown,03-04-2024,Dairy,Chicken Breast,5,7,35,7,28,Medium Sales,461,Medium Discount,Low,Bulk Order,Premium Loyality
6733,Familyfood Express,28-01-2024,Bakery,Orange Juice,5,19,95,19,77,High Sales,84,Medium Discount,Medium,Bulk Order,Low Loyality
6744,Supersave Central,05-06-2025,Bakery,Eggs,2,10,20,3,16,Medium Sales,51,Low Discount,Medium,Medium Order,Low Loyality
6747,Familyfood Express,23-09-2024,Dairy,Potatoes,5,11,55,11,46,High Sales,162,Medium Discount,Medium,Bulk Order,Medium Loyality
6753,Valueplus Market,18-02-2025,Bakery,Orange Juice,1,26,26,2,24,Medium Sales,467,Low Discount,Medium,Small Order,Premium Loyality
6766,Corner Grocery,24-05-2025,Personal Care,Salmon,4,24,96,14,81,High Sales,53,Medium Discount,Medium,Medium Order,Low Loyality
6770,Freshmart Downtown,16-12-2023,Meat & Seafood,Orange Juice,5,26,130,19,110,High Sales,257,Medium Discount,Medium,Bulk Order,Medium Loyality
6772,Megamart Westside,24-01-2024,Snacks & Candy,Pasta,2,10,20,3,17,Medium Sales,0,Low Discount,Medium,Medium Order,Low Loyality
6776,Supersave Central,26-11-2024,Household Items,Cheese,1,28,28,6,23,Medium Sales,156,Medium Discount,Medium,Small Order,Medium Loyality
6780,Familyfood Express,09-02-2024,Snacks & Candy,Bread,1,26,26,3,23,Medium Sales,83,Low Discount,Medium,Small Order,Low Loyality
6781,Familyfood Express,13-09-2023,Household Items,Tomatoes,5,10,50,4,47,High Sales,226,Low Discount,Medium,Bulk Order,Medium Loyality
6793,Valueplus Market,15-06-2025,Beverages,Tomatoes,5,13,65,2,63,High Sales,317,Low Discount,Medium,Bulk Order,Medium Loyality
6802,Corner Grocery,01-10-2023,Canned Goods,Tomatoes,3,4,12,2,11,Small Sales,350,Low Discount,Low,Medium Order,Medium Loyality
6807,Greengrocer Plaza,01-03-2024,Dairy,Pasta,5,7,35,7,28,Medium Sales,361,Medium Discount,Low,Bulk Order,Medium Loyality
6813,Greengrocer Plaza,17-04-2025,Meat & Seafood,Chicken Breast,2,14,28,3,25,Medium Sales,160,Low Discount,Medium,Medium Order,Medium Loyality
6816,Valueplus Market,14-12-2023,Dairy,Cheese,4,23,92,1,93,High Sales,488,Low Discount,Medium,Medium Order,Premium Loyality
6848,City Fresh Store,06-06-2025,Personal Care,Potatoes,1,5,5,1,4,Small Sales,186,Low Discount,Low,Small Order,Medium Loyality
6862,City Fresh Store,17-01-2024,Canned Goods,Salmon,1,22,22,5,17,Medium Sales,466,Low Discount,Medium,Small Order,Premium Loyality
6869,Supersave Central,28-05-2025,Personal Care,Cheese,2,9,18,3,15,Small Sales,491,Low Discount,Low,Medium Order,Premium Loyality
